text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Astros wearing orange. It’s over already. Give them the trophy now. 🍊🏆🔥 #WorldSeries,FALSE,0,NA,2019-10-31T00:05:56Z,FALSE,NA,1189694958858571776,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",callumjdsquires,0,FALSE,FALSE,NA,NA
final game of the 2019 ⚾️ season WINNER TAKES ALL #WorldSeries https://t.co/cIgGkm0FCO,FALSE,0,NA,2019-10-31T00:05:56Z,FALSE,NA,1189694958506250240,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheBluePlanet13,0,FALSE,FALSE,NA,NA
Two years ago today we were on our way to LA for Game 6 of #WorldSeries 😭😭😭 #Dodgers,FALSE,0,NA,2019-10-31T00:05:56Z,FALSE,NA,1189694957860331526,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pharmacygirl16,0,FALSE,FALSE,NA,NA
RT @MLB: Under the lights. #WorldSeries https://t.co/qL9GQxMwg1,FALSE,0,NA,2019-10-31T00:05:56Z,FALSE,NA,1189694957805883392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mitchel13Dorian,163,TRUE,FALSE,NA,NA
I love both the @astros and @Nationals. I’m so happy with whoever wins tonight and sad that one has to lose. Love t… https://t.co/t9MslbhxnJ,FALSE,0,NA,2019-10-31T00:05:55Z,TRUE,NA,1189694957487116289,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mareacheche,0,FALSE,FALSE,NA,NA
RT @Escamilla_Chris: LETS GOOOOO ASTROS!!! #TakeItBack #WorldSeries,FALSE,0,NA,2019-10-31T00:05:55Z,FALSE,NA,1189694956211986432,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chrisvaldez_12,3,TRUE,FALSE,NA,NA
"RT @MajorTasha: #WorldSeries
It’s show time https://t.co/9e0penPrXG",FALSE,0,NA,2019-10-31T00:05:55Z,FALSE,NA,1189694955603800070,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SarahRoxxxz,1,TRUE,FALSE,NA,NA
RT @MLB: We got you. #WorldSeries https://t.co/GH1RY80qOB,FALSE,0,NA,2019-10-31T00:05:55Z,FALSE,NA,1189694955557658624,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_lexxx24,1408,TRUE,FALSE,NA,NA
It’s Scherzday #WorldSeries https://t.co/Ip3dbJoXHF,FALSE,0,NA,2019-10-31T00:05:55Z,FALSE,NA,1189694955079524354,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",matthew_mccarti,0,FALSE,FALSE,NA,NA
Who do you have tonight? #WorldSeries,FALSE,0,NA,2019-10-31T00:05:55Z,FALSE,NA,1189694955037581312,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JDHaltigan,0,FALSE,FALSE,NA,NA
"RT @BHollandSports: Looks like Game 7 on @wgmbfox44 has some stiff competition tonight...

#WorldSeries #LAGovDebate https://t.co/BjuI5ypPE3",FALSE,0,NA,2019-10-31T00:05:55Z,FALSE,NA,1189694954542514176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",harrisongolden,1,TRUE,FALSE,NA,NA
GAME 7 #mlbjp #WorldSeries,FALSE,0,NA,2019-10-31T00:05:55Z,FALSE,NA,1189694954269892608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",akaginorikmiin1,0,FALSE,FALSE,NA,NA
RT @MLB: Under the lights. #WorldSeries https://t.co/qL9GQxMwg1,FALSE,0,NA,2019-10-31T00:05:55Z,FALSE,NA,1189694953825427459,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",E_Ibarra8,163,TRUE,FALSE,NA,NA
RT @MLB: Under the lights. #WorldSeries https://t.co/qL9GQxMwg1,FALSE,0,NA,2019-10-31T00:05:55Z,FALSE,NA,1189694953548603392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chewbaldo13,163,TRUE,FALSE,NA,NA
"Game 7!

#nationals #worldseries2019 #worldseries #maxscherzer https://t.co/aEatKz6oaM",FALSE,0,NA,2019-10-31T00:05:54Z,FALSE,NA,1189694951912878080,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",VictorCriales,0,FALSE,FALSE,NA,NA
Two Words: GAME SEVEN!!!! Go Astros! Take It Back!!!!!💙⚾️🧡⚾️💙⚾️🧡⚾️💙⚾️🧡⚾️💙⚾️🧡⚾️💙 #WorldSeries,FALSE,0,NA,2019-10-31T00:05:54Z,FALSE,NA,1189694951149522944,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",airhasiescardo,0,FALSE,FALSE,NA,NA
"In the words of a man who tonight is trying to become even more of a legend than he already is, Game 7. Let's go.… https://t.co/WP81UbVRft",FALSE,2,NA,2019-10-31T00:05:54Z,TRUE,NA,1189694950822305794,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BrettW_Voice,1,FALSE,FALSE,NA,NA
"RT @LenaSpringer: Win or lose tonight, I am so incredibly proud of this team and what they have done this season. Leave it on the field boy…",FALSE,0,NA,2019-10-31T00:05:54Z,FALSE,NA,1189694950738481152,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NickAguilar15C,99,TRUE,FALSE,NA,NA
RT @Joshstros: THIS IS IT! @astros #WorldSeries Game 7 Starting Lineup! #TakeItBack https://t.co/EyF24tYzhL,FALSE,0,NA,2019-10-31T00:05:54Z,FALSE,NA,1189694950411292672,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Benny7563,21,TRUE,FALSE,NA,NA
RT @MLB: Under the lights. #WorldSeries https://t.co/qL9GQxMwg1,FALSE,0,NA,2019-10-31T00:05:54Z,FALSE,NA,1189694950163861504,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",datboyrafy,163,TRUE,FALSE,NA,NA
Let’s Go Astros!!! #TakeItBack #Orbit #WorldSeries https://t.co/D3oCpRDD4y,FALSE,0,NA,2019-10-31T00:05:54Z,FALSE,NA,1189694950037950469,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fedesb,0,FALSE,FALSE,NA,NA
#mlb #WorldSeries #Game7 #mlbnaespn https://t.co/6Dv9BhbBIO,FALSE,1,NA,2019-10-31T00:05:54Z,FALSE,NA,1189694949887021056,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",franciscocgd,1,FALSE,FALSE,NA,NA
"RT @MLB: Cy vs. Cy.

#WorldSeries https://t.co/VrWdENvxe1",FALSE,0,NA,2019-10-31T00:05:54Z,FALSE,NA,1189694949610012672,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",darlenecuevv,357,TRUE,FALSE,NA,NA
3 days ago Scherzer couldn't raise his arm but now he's starting game 7. Amazing story. #WorldSeries,FALSE,0,NA,2019-10-31T00:05:53Z,FALSE,NA,1189694948909563904,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",musicsmith14,0,FALSE,FALSE,NA,NA
It’s Time for game 7!!! Let’s Go!!! #WorldSeries,FALSE,1,NA,2019-10-31T00:05:53Z,FALSE,NA,1189694948364496897,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheAmazingG,0,FALSE,FALSE,NA,NA
RT @codyjohnson: Honored to be asked to perform the National Anthem before #game7 tonight in Houston. Go @astros! #TakeItBack #WorldSeries…,FALSE,0,NA,2019-10-31T00:05:53Z,FALSE,NA,1189694948196659200,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brianadamariss,2520,TRUE,FALSE,NA,NA
"First #WorldSeries hot take. Jose Altuve is my spirit animal, but I'm rooting for the @Nationals.",FALSE,0,NA,2019-10-31T00:05:53Z,FALSE,NA,1189694948096036865,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TheHomeRun,0,FALSE,FALSE,NA,NA
"RT @Cut4: Game 7 of the #WorldSeries.

LET'S. DO. THIS. https://t.co/ezGjFtc1RR",FALSE,0,NA,2019-10-31T00:05:53Z,FALSE,NA,1189694947680825344,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",godfrey917,174,TRUE,FALSE,NA,NA
"RT @SpCollectibles: RETWEET &amp; Guess Score to Enter #WorldSeries #Game7 Giveaway! #TakeItBack  vs. #STAYINTHEFIGHT 
 
1⃣ RT Post!
2⃣ Predict…",FALSE,0,NA,2019-10-31T00:05:53Z,FALSE,NA,1189694946804224000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TonyTheTigerMIA,117,TRUE,FALSE,NA,NA
"RT @KHOU: 'RIP Tonight is for you' | Alex Bregman's grandfather dies hours before Game 7
https://t.co/JgpPaKOJuF #khou #WorldSeries #Astros…",FALSE,0,NA,2019-10-31T00:05:53Z,FALSE,NA,1189694946791612416,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Michael_Arminas,175,TRUE,FALSE,NA,NA
RT @GeorgesBoxPod: On this date in 2001 George W. Bush threw a perfect strike before Game 3 of the #WorldSeries between the @Yankees and @D…,FALSE,0,NA,2019-10-31T00:05:53Z,FALSE,NA,1189694946166616064,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheMightyFred,27,TRUE,FALSE,NA,NA
"RT @FatouSadio: Turned this NYC bar completely DC! Me, @ElyseBee &amp; @mobaiiiley are ready ready! FINISH THE DAMN FIGHT! #WorldSeries #STAYIN…",FALSE,0,NA,2019-10-31T00:05:53Z,FALSE,NA,1189694946049249280,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mobaiiiley,2,TRUE,FALSE,NA,NA
RT @HtownWiggy: #Strobu has his rum.....we're ready to go! #Astros #TakeItBack #WorldSeries https://t.co/hiqDwzpEv5,FALSE,0,NA,2019-10-31T00:05:52Z,FALSE,NA,1189694943654232064,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gomez3636,15,TRUE,FALSE,NA,NA
RT @ProplayerDave55: Go ASTROS ⚾️🔶⚾️🔷🔥🔥🔥 #Game7 #altuve #worldseries #astros #astrosbaseball #mvp https://t.co/IUttByrSxo,FALSE,0,NA,2019-10-31T00:05:52Z,FALSE,NA,1189694942651863043,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tdperez1,1,TRUE,FALSE,NA,NA
"IT’S TIME FOR GAME 7 

#WorldSeries",FALSE,0,NA,2019-10-31T00:05:52Z,FALSE,NA,1189694940982333440,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",codyrivera23,0,FALSE,FALSE,NA,NA
RT @MLB: We got you. #WorldSeries https://t.co/GH1RY80qOB,FALSE,0,NA,2019-10-31T00:05:51Z,FALSE,NA,1189694940571426816,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EyeM_JustSaiyan,1408,TRUE,FALSE,NA,NA
RT @MLB: Under the lights. #WorldSeries https://t.co/qL9GQxMwg1,FALSE,0,NA,2019-10-31T00:05:51Z,FALSE,NA,1189694939539656705,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",R_LunaJr,163,TRUE,FALSE,NA,NA
Are they really playing “Boats n Hoes” at the Word Series intro?!?! #WorldSeries #stepbrothers,FALSE,1,NA,2019-10-31T00:05:51Z,FALSE,NA,1189694937530388481,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coachcrenwelge,0,FALSE,FALSE,NA,NA
Here we go! #game7 #GoNats #worldseries,FALSE,1,NA,2019-10-31T00:05:50Z,FALSE,NA,1189694935798353921,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",benloco32,0,FALSE,FALSE,NA,NA
"RT @1067theFan: Hey @CharlieSlowes... we're looking for one more ""Bang! Zoom! Go The Fireworks!"" out of you tonight. #WorldSeries #Game7 fi…",FALSE,0,NA,2019-10-31T00:05:50Z,FALSE,NA,1189694935768977409,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ryan_Altis,2,TRUE,FALSE,NA,NA
"RT @Cut4: Game 7 of the #WorldSeries.

LET'S. DO. THIS. https://t.co/ezGjFtc1RR",FALSE,0,NA,2019-10-31T00:05:50Z,FALSE,NA,1189694935768940545,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SnapFlow69,174,TRUE,FALSE,NA,NA
Game. Seven. The two best words in all of sports #WorldSeries #MLB #WSHvsHOU,FALSE,2,NA,2019-10-31T00:05:50Z,FALSE,NA,1189694935013838849,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheDukeOfSports,0,FALSE,FALSE,NA,NA
"Tonight, someone will take home the #WorldSeries. Will it be the Astros for the 2nd time in 3 years or will it be t… https://t.co/Uph7V0Dif1",FALSE,1,NA,2019-10-31T00:05:50Z,TRUE,NA,1189694934728740864,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JGibsonDem,0,FALSE,FALSE,NA,NA
"I don’t entirely care who wins the #WorldSeries tonight, but I’ll be damned if I miss my last chance to watch baseball this year.",FALSE,0,NA,2019-10-31T00:05:50Z,FALSE,NA,1189694934376468480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nikkisbyrd,0,FALSE,FALSE,NA,NA
"RT @KyleCoroneos: People of America &amp; baseball fans, the man that sung the National Anthem at the #WorldSeries Game 7 is named Cody Johnson…",FALSE,0,NA,2019-10-31T00:05:50Z,FALSE,NA,1189694933885759488,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JackSYoung2,42,TRUE,FALSE,NA,NA
Sending this to the bosses now. Too early? (Thanks @MLB for having my back). @Nationals @astros #WorldSeries #Game7 https://t.co/bgO2SVh2Ss,FALSE,0,NA,2019-10-31T00:05:50Z,FALSE,NA,1189694933575372800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ScottThuman,0,FALSE,FALSE,NA,NA
"RT @Nationals: The Washington Nationals are in the best shape of their lives.

Time to go to work.

#WorldSeries // #STAYINTHEFIGHT https:/…",FALSE,0,NA,2019-10-31T00:05:50Z,FALSE,NA,1189694933227061250,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fwdcrocblu,533,TRUE,FALSE,NA,NA
"RT @Cut4: Game 7 of the #WorldSeries.

LET'S. DO. THIS. https://t.co/ezGjFtc1RR",FALSE,0,NA,2019-10-31T00:05:49Z,FALSE,NA,1189694932371542022,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JayBeGreat,174,TRUE,FALSE,NA,NA
"RT @Cut4: Game 7 of the #WorldSeries.

LET'S. DO. THIS. https://t.co/ezGjFtc1RR",FALSE,0,NA,2019-10-31T00:05:49Z,FALSE,NA,1189694932006645760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vict0rialyynn,174,TRUE,FALSE,NA,NA
Trying to take a break from the terrifying reality of the fires around my hometown with some good sport… https://t.co/xh2fMzt1zO,FALSE,0,NA,2019-10-31T00:05:49Z,TRUE,NA,1189694931641593856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",egmcfaden,0,FALSE,FALSE,NA,NA
#WorldSeries https://t.co/HgfKxRbNNe,FALSE,1,NA,2019-10-31T00:05:49Z,FALSE,NA,1189694930685485056,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YankReb69,0,FALSE,FALSE,NA,NA
Few things in sports are better than a Game 7 to win it all! Win lose or draw tonight it’s been a helluva great yea… https://t.co/cJAecJnii6,FALSE,1,NA,2019-10-31T00:05:49Z,TRUE,NA,1189694930677043206,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JaredLee264,0,FALSE,FALSE,NA,NA
RT @masnKerr: It’s raining. Nobody cares. There’s a Game 7 tonight. Crowd filing in. #Nats #WorldSeries https://t.co/mSIcEGHTqQ,FALSE,0,NA,2019-10-31T00:05:49Z,FALSE,NA,1189694929984987136,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZackRaab,14,TRUE,FALSE,NA,NA
"RT @MLB: Cy vs. Cy.

#WorldSeries https://t.co/VrWdENvxe1",FALSE,0,NA,2019-10-31T00:05:49Z,FALSE,NA,1189694929615773696,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",atg_sho,357,TRUE,FALSE,NA,NA
RT @MLB: Max is dialed in. #WorldSeries https://t.co/H2sZ5pHrX3,FALSE,0,NA,2019-10-31T00:05:49Z,FALSE,NA,1189694928378613760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kinggtyyyy_____,632,TRUE,FALSE,NA,NA
"RT @AROD: Welcome to the greatest day in all of sports. #Game7 of the #WorldSeries.

This postseason has had it all. Great pitching. Clutch…",FALSE,0,NA,2019-10-31T00:05:48Z,FALSE,NA,1189694927929823235,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RyanRacing71,34,TRUE,FALSE,NA,NA
"RT @Nationals: The Washington Nationals are in the best shape of their lives.

Time to go to work.

#WorldSeries // #STAYINTHEFIGHT https:/…",FALSE,0,NA,2019-10-31T00:05:48Z,FALSE,NA,1189694925706866688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VinceESPN,533,TRUE,FALSE,NA,NA
"RT @AstrosReal: For the last time of the 2019 season, Go Astros! #TakeItBack #WorldSeries",FALSE,0,NA,2019-10-31T00:05:48Z,FALSE,NA,1189694925178363904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheMattMeier,13,TRUE,FALSE,NA,NA
"GAME 7
Washington Nationals vs Houston Astros
#WorldSeries",FALSE,0,NA,2019-10-31T00:05:48Z,FALSE,NA,1189694924704436224,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FabioLampolia,0,FALSE,FALSE,NA,NA
The fucking Catalina Wine Mixer. #WorldSeries,FALSE,0,NA,2019-10-31T00:05:48Z,FALSE,NA,1189694924528193537,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_TacoSlut,0,FALSE,FALSE,NA,NA
I am somehow comforted by the fact that every talking head I've seen for the last two hours has picked the National… https://t.co/4JZpmLEWf7,FALSE,0,NA,2019-10-31T00:05:48Z,TRUE,NA,1189694924331073538,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IzzyRebelBevo,0,FALSE,FALSE,NA,NA
"Eek!!!
I’m so nervous!!! 
And it’s not even the Dodgers!!!
You just gotta love baseball!! 

#WorldSeries https://t.co/5G3FBxrX8K",FALSE,0,NA,2019-10-31T00:05:48Z,FALSE,NA,1189694924100292608,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xrackox,0,FALSE,FALSE,NA,NA
RT @MLB: Respect. #WorldSeries https://t.co/8eUWAid1aS,FALSE,0,NA,2019-10-31T00:05:47Z,FALSE,NA,1189694923185868800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NFL_UNICORN,275,TRUE,FALSE,NA,NA
"https://t.co/PWOVmovsap Paso por paso, Juego 7 de la #WorldSeries entre @losnacionales y @LosAstros",FALSE,0,NA,2019-10-31T00:05:47Z,FALSE,NA,1189694921298464769,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DavidVennMLB,0,FALSE,FALSE,NA,NA
"RT @theaceofspaeder: The last World Series Game 7 was played on Nov. 1, 2017 – 728 days ago.

The last World Series Game 8 was played on Oc…",FALSE,0,NA,2019-10-31T00:05:47Z,FALSE,NA,1189694919859814405,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",robfrommtnview,6,TRUE,FALSE,NA,NA
"RT @BSmile: Rare film footage of the 1924 Washington Senators winning the World Series, defeating the New York Giants in seven games. Fans…",FALSE,0,NA,2019-10-31T00:05:46Z,FALSE,NA,1189694919759343617,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",knicks148,62,TRUE,FALSE,NA,NA
RT @codyjohnson: Honored to be asked to perform the National Anthem before #game7 tonight in Houston. Go @astros! #TakeItBack #WorldSeries…,FALSE,0,NA,2019-10-31T00:05:46Z,FALSE,NA,1189694918316429314,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DvnielleRenee,2520,TRUE,FALSE,NA,NA
"Nothing better than Game 7!

#WorldSeries",FALSE,1,NA,2019-10-31T00:05:46Z,FALSE,NA,1189694917813125120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BTaylorND50,0,FALSE,FALSE,NA,NA
"RT @Nationals: The Washington Nationals are in the best shape of their lives.

Time to go to work.

#WorldSeries // #STAYINTHEFIGHT https:/…",FALSE,0,NA,2019-10-31T00:05:46Z,FALSE,NA,1189694917695725571,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MattMilhorn,533,TRUE,FALSE,NA,NA
"Before we start, can we all agree that the Dodgers came out of this year's playoffs as the biggest meme?

#MLB… https://t.co/PgPCFtIGFm",FALSE,0,NA,2019-10-31T00:05:46Z,TRUE,NA,1189694917649555457,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TuckerWhite94,0,FALSE,FALSE,NA,NA
Game 7! Let's Go Nats! #STAYINTHEFIGHT #WORLDSERIES #Nationals https://t.co/fgO6DNl3nl,FALSE,5,NA,2019-10-31T00:05:46Z,FALSE,NA,1189694917393747974,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TailgateTed,0,FALSE,FALSE,NA,NA
Did @MLBONFOX just hit us with some Catalina Wine Mixer before Game 7? #WorldSeries https://t.co/UfRIBi7XjY,FALSE,0,NA,2019-10-31T00:05:46Z,FALSE,NA,1189694917188243457,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheRealJSpit,0,FALSE,FALSE,NA,NA
"Game 7, nothing better! #WorldSeries",FALSE,0,NA,2019-10-31T00:05:46Z,FALSE,NA,1189694916944965632,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bjbrungardt,0,FALSE,FALSE,NA,NA
"Man, I’m looking forward to this #Game7 tonight. Should be a great game. I’m going with the #WashingtonNationals to… https://t.co/pBjlkjvxff",FALSE,0,NA,2019-10-31T00:05:45Z,TRUE,NA,1189694915296595970,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RayWaker,0,FALSE,FALSE,NA,NA
"RT @StevieProud: #Astros #TakeItBack 
#WorldSeries 

So Here we are the Grand Finale.
Game 7

Not only the WS Championship title winner on…",FALSE,0,NA,2019-10-31T00:05:45Z,FALSE,NA,1189694914608668679,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TylerStroud2,2,TRUE,FALSE,NA,NA
RT @MLB: Game face. #WorldSeries https://t.co/4cfSX6qBn7,FALSE,0,NA,2019-10-31T00:05:45Z,FALSE,NA,1189694913597890563,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheKingJd2,241,TRUE,FALSE,NA,NA
"#Game7. There's nothing like it in sports.""

DAMN RIGHT there ain't. #WorldSeries #WorldSeriesGame7",FALSE,1,NA,2019-10-31T00:05:45Z,FALSE,NA,1189694912335364098,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RickosaurusRexx,0,FALSE,FALSE,NA,NA
GAME 7 LETS GOOOOOOOOOO #WorldSeries,FALSE,0,NA,2019-10-31T00:05:45Z,FALSE,NA,1189694912280899589,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",librariman,0,FALSE,FALSE,NA,NA
"RT @Cut4: Game 7 of the #WorldSeries.

LET'S. DO. THIS. https://t.co/ezGjFtc1RR",FALSE,0,NA,2019-10-31T00:05:44Z,FALSE,NA,1189694911098081280,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tpbeaven,174,TRUE,FALSE,NA,NA
Let's go #Nationals. This #WorldSeries is yours for the taking.,FALSE,0,NA,2019-10-31T00:05:44Z,FALSE,NA,1189694910368288768,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yankeefan2975,0,FALSE,FALSE,NA,NA
"RT @Cut4: Game 7 of the #WorldSeries.

LET'S. DO. THIS. https://t.co/ezGjFtc1RR",FALSE,0,NA,2019-10-31T00:05:44Z,FALSE,NA,1189694909940256768,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gilangbayu2271,174,TRUE,FALSE,NA,NA
"RT @MLB: Cy vs. Cy.

#WorldSeries https://t.co/VrWdENvxe1",FALSE,0,NA,2019-10-31T00:05:44Z,FALSE,NA,1189694909864824832,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",garciaxdaniela,357,TRUE,FALSE,NA,NA
Everyone pray for Homer #WorldSeries https://t.co/8leMSihYK5,FALSE,0,NA,2019-10-31T00:05:44Z,FALSE,NA,1189694909843984384,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",EloyGOAT,0,FALSE,FALSE,NA,NA
RT @loop27jl: LETS GO @astros ! #TakeItBack #WorldSeries,FALSE,0,NA,2019-10-31T00:05:44Z,FALSE,NA,1189694909000953856,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",madison_lopez58,1,TRUE,FALSE,NA,NA
"The @astros took a little of that Clutch City juice from the @HoustonRockets for tonight's game 7. 🤘

#takeitback… https://t.co/q8LssebDSn",FALSE,0,NA,2019-10-31T00:05:44Z,TRUE,NA,1189694908744921088,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thefantasyspor5,0,FALSE,FALSE,NA,NA
